2024-05-23 19:56:08,427 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-05-23 19:57:37,006 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/user/registerUser,,2024-05-23 19:57:36,0.042
2024-05-23 19:57:48,695 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/user/loginUser,,2024-05-23 19:57:48,0.002
2024-05-23 19:57:48,719 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/lobby/getRoomList,,2024-05-23 19:57:48,0.005
2024-05-23 19:57:53,633 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/lobby/createRoom,,2024-05-23 19:57:53,0.045
2024-05-23 19:57:53,848 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/lobby/getRoomList,,2024-05-23 19:57:53,0.005
2024-05-23 19:57:54,314 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:57:54,0.046
2024-05-23 19:57:55,271 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:57:55,0.003
2024-05-23 19:57:56,270 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:57:56,0.003
2024-05-23 19:57:57,277 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:57:57,0.005
2024-05-23 19:57:58,271 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:57:58,0.003
2024-05-23 19:57:59,582 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:57:59,0.005
